you broke me first,Tate McRae,1,2020,4,17,6638,0,1180094974,1180.094974,167,19,318,0,1,124,E,Major,64,8,37,79,0,9,5
The Nights,Avicii,1,2014,1,1,17354,8,1456081449,1456.081449,92,122,"1,282",0,55,126,F#,Major,53,66,85,2,0,24,4
Take My Breath,The Weeknd,1,2021,8,6,6392,0,432702334,432.702334,174,73,344,0,0,121,G#,Major,75,53,74,2,0,11,5
Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",3,2021,9,3,5481,0,489945871,489.945871,144,30,86,0,0,136,B,Minor,80,33,60,0,0,32,14
Enemy - from the series Arcane League of Legends,"Imagine Dragons, League of Legends, Arcane",3,2021,10,27,824,0,1223481149,1223.481149,8,8,8,2,0,77,G,Major,73,54,74,23,0,41,23
Dance Monkey,Tones and I,1,2019,5,10,24529,0,2864791672,2864.791672,533,167,"3,595",6,,98,F#,Minor,82,54,59,69,0,18,10
Lucid Dreams,Juice WRLD,1,2017,6,15,14749,0,2288695111,2288.695111,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24
All of Me,John Legend,1,2013,8,1,27221,0,2086124197,2086.124197,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3
Smells Like Teen Spirit - Remastered 2021,Nirvana,1,1991,9,10,49991,9,1690192927,1690.192927,265,121,"12,367",4,160,117,C#,Major,52,73,91,0,0,11,7
Arcade,Duncan Laurence,1,2019,3,7,6646,0,991336132,991.336132,107,47,584,1,,72,A,Minor,45,27,33,82,0,14,4
Fair Trade (with Travis Scott),"Drake, Travis Scott",2,2021,9,3,5403,6,593917618,593.917618,118,116,96,0,3,168,C#,Major,67,29,47,5,0,22,26
Bar,"Tini, L-Gante",2,2021,11,11,755,4,200972675,200.972675,22,3,0,0,0,94,C#,Major,52,68,69,13,0,33,8
The Rumbling (TV Size),SiM,1,2022,1,10,254,0,71014967,71.014967,0,4,23,0,0,145,G#,Major,41,65,88,0,0,26,5
family ties (with Kendrick Lamar),"Kendrick Lamar, Baby Keem",2,2021,8,27,6308,5,560222750,560.22275,114,15,63,0,2,134,C#,Major,71,14,61,1,0,23,33
Mr. Brightside,The Killers,1,2003,9,23,51979,15,1806617704,1806.617704,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8
Blessed-Cursed,ENHYPEN,1,2022,1,10,246,0,77337771,77.337771,2,12,10,0,0,127,E,Minor,60,40,89,9,0,60,6
AM Remix,"J Balvin, Nio Garcia, Bad Bunny",3,2021,6,24,6556,0,528544703,528.544703,93,5,67,1,0,172,F#,Minor,74,79,66,11,0,8,16
Streets,Doja Cat,1,2019,11,7,5728,0,865640097,865.640097,85,87,179,0,12,90,B,Major,75,19,46,21,4,34,8
Shallow,"Lady Gaga, Bradley Cooper",2,2018,9,27,16636,12,2159346687,2159.346687,368,155,"2,854",6,121,96,G,Major,57,30,40,38,0,26,3
Polaroid Love,ENHYPEN,1,2022,1,10,461,0,211372494,211.372494,10,56,17,0,0,138,G,Minor,74,65,67,46,0,36,4
Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",2,2021,4,28,4893,4,651732901,651.732901,143,24,110,0,70,120,G,Major,72,67,72,0,0,13,4
Permission to Dance,BTS,1,2021,7,9,1801,2,608334048,608.334048,77,134,74,0,2,125,A,Major,70,65,74,1,0,34,4
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",4,2021,1,15,12043,0,863756573,863.756573,209,54,710,0,18,123,D,Major,82,80,86,1,0,30,13
RAPSTAR,Polo G,1,2021,4,9,4731,0,797402345,797.402345,141,12,78,0,0,81,F#,Major,79,44,54,41,0,13,24
'Till I Collapse,"Eminem, Nate Dogg",2,2002,5,26,22923,0,1695712020,1695.71202,78,46,"2,515",1,0,171,C#,Major,55,10,85,7,0,8,20
Memories,Maroon 5,1,2019,9,20,9974,2,1759567999,1759.567999,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5
25k jacket (feat. Lil Baby),"Gunna, Lil Baby",2,2022,1,7,620,0,54937991,54.937991,17,3,3,0,0,115,F,Minor,90,74,54,16,0,13,28
MAMIII,"Karol G, Becky G",2,2022,2,10,6809,28,716591492,716.591492,151,102,175,5,29,94,E,Minor,84,90,70,9,0,14,8
Still D.R.E.,"Dr. Dre, Snoop Dogg",2,1999,1,1,33966,0,1210599487,1210.599487,141,78,"6,591",1,0,93,B,Major,81,53,78,18,0,6,24
Stay Alive (Prod. SUGA of BTS),Jung Kook,1,2022,2,11,590,5,246376690,246.37669,4,113,20,0,1,130,D,Minor,51,50,76,30,0,10,7
Boyfriend,Dove Cameron,1,2022,2,11,3766,0,496311364,496.311364,76,0,102,0,2,180,G,Minor,35,23,61,23,0,19,6
The Joker And The Queen (feat. Taylor Swift),"Ed Sheeran, Taylor Swift",2,2022,2,11,1430,0,146789379,146.789379,46,1,34,0,0,134,,Major,53,31,31,92,0,28,3
The Next Episode,"Dr. Dre, Snoop Dogg",2,1999,1,1,31762,0,843309044,843.309044,142,40,"5,451",1,953,95,D#,Minor,92,31,89,3,0,8,25
Light Switch,Charlie Puth,1,2022,1,19,4049,0,500340342,500.340342,119,6,85,1,1,184,F#,Major,69,91,63,11,0,9,31
City of Gods,"Kanye West, Alicia Keys, Fivio Foreign",3,2022,2,11,2096,0,107255472,107.255472,34,3,30,0,0,147,G#,Minor,47,50,80,10,0,32,38
Brividi,"Mahmood, Blanco",2,2022,2,2,1175,0,135079152,135.079152,34,1,31,0,0,123,G,Major,52,44,60,40,0,26,3
Lost,Frank Ocean,1,2012,1,1,29499,11,822239726,822.239726,124,27,587,0,4,123,A#,Minor,91,49,61,3,0,17,22
In Da Club,50 Cent,1,2002,1,1,30427,7,1202722675,1202.722675,235,106,"5,221",1,35,90,F#,Minor,90,79,71,26,0,7,37
she's all i wanna be,Tate McRae,1,2022,2,4,2711,0,343197054,343.197054,105,12,51,0,12,160,D,Minor,61,65,64,1,0,12,4
Ginseng Strip 2002,Yung Lean,1,2013,8,16,4310,0,240769997,240.769997,13,0,113,1,3,115,C#,Major,60,37,71,8,0,48,4
All For Us - from the HBO Original Series Euphoria,"Labrinth, Zendaya",2,2019,8,4,5342,0,426204830,426.20483,33,123,7,0,4,141,D#,Major,37,17,67,2,0,34,9
Notion,The Rare Occasions,1,2016,8,5,2393,0,421135627,421.135627,22,13,65,0,6,160,A,Major,31,30,88,7,0,8,8
Formula,Labrinth,1,2019,10,4,3444,7,554875730,554.87573,24,85,102,0,1,145,B,Major,57,23,66,4,6,15,4
Mount Everest,Labrinth,1,2019,6,21,5443,0,467727006,467.727006,45,1,80,0,12,89,,Minor,46,43,43,23,8,8,22
Excuses,"Intense, AP Dhillon, Gurinder Gill",3,2020,7,24,272,4,327498031,327.498031,7,21,2,0,0,95,F,Minor,84,49,72,8,0,15,8
Cigarettes,Juice WRLD,1,2021,12,10,975,0,185408548,185.408548,11,0,10,0,0,160,D,Major,60,47,62,3,0,38,4
California Love - Original Version (Explicit),"Dr. Dre, 2Pac, Roger",3,1995,12,28,18773,0,579395142,579.395142,128,17,"1,663",0,0,92,G,Major,77,76,84,3,0,38,4
Forgot About Dre,"Eminem, Dr. Dre",2,1999,1,1,19067,0,675039469,675.039469,78,15,"1,674",0,3,134,G#,Major,93,61,74,9,0,17,8
Down Under (feat. Colin Hay),"Luude, Colin Hay",2,2021,11,19,3541,2,252871192,252.871192,57,13,50,1,7,172,B,Minor,31,4,86,1,0,28,17
Mujeriego,Ryan Castro,1,2021,12,17,1492,0,231996128,231.996128,44,63,91,0,24,80,A,Major,76,92,62,6,0,8,13
HUMBLE.,Kendrick Lamar,1,2017,3,30,33206,1,1929770265,1929.770265,284,114,"1,481",0,5,150,C#,Minor,91,42,60,0,0,9,12
Stan,"Eminem, Dido",2,1999,11,21,17115,0,918915401,918.915401,83,63,"4,180",0,0,80,F#,Minor,78,53,74,4,0,45,21
Contection,"GODZZ__-, Zakaria",2,2020,1,16,6955,0,1180896317,1180.896317,65,45,398,0,1,166,A#,Minor,81,83,75,14,0,29,34
Swim,Chase Atlantic,1,2017,10,4,2742,0,498960285,498.960285,5,1,62,0,0,120,G#,Major,67,8,54,27,0,8,4
A Tu Merced,Bad Bunny,1,2020,2,29,4214,11,685071800,685.0718,21,20,40,0,0,92,,Major,86,89,79,17,0,11,6
Numb Little Bug,Em Beihold,1,2022,1,28,2026,0,258714692,258.714692,47,3,42,12,6,85,G#,Minor,74,61,52,30,0,26,9
212,"Mainstreet, Chefin",2,2022,1,15,352,0,143139338,143.139338,10,0,39,0,0,154,D,Minor,79,86,52,66,0,9,7
Bussin,"Nicki Minaj, Lil Baby",2,2022,2,11,847,0,64714573,64.714573,25,0,14,0,0,140,B,Major,89,75,70,6,0,13,5
Worst Day,Future,1,2022,2,11,910,0,50746620,50.74662,20,3,24,0,0,89,C#,Major,65,60,60,11,0,10,40
Hrs and Hrs,Muni Long,1,2021,11,19,1800,0,181328253,181.328253,43,36,46,13,4,140,G#,Minor,51,66,53,60,0,11,18
Alien Blues,Vundabar,1,2015,7,24,1930,0,370068639,370.068639,3,0,28,0,1,82,D#,Major,47,44,76,8,91,9,3
Thinking Out Loud,Ed Sheeran,1,2014,1,1,33032,0,2280566092,2280.566092,363,129,"3,895",0,28,79,D,Major,78,58,45,47,0,18,3
Still Don't Know My Name,Labrinth,1,2019,10,4,6332,0,563902868,563.902868,47,116,266,0,0,88,F,Major,31,31,63,47,27,21,12
Christmas Tree,V,1,2021,12,24,509,9,317622165,317.622165,8,106,6,0,8,139,F,Major,44,18,38,70,0,12,4
When I R.I.P.,Labrinth,1,2019,10,4,2578,0,203680270,203.68027,8,67,66,0,0,80,G#,Minor,39,45,55,73,0,9,21
Do We Have A Problem?,"Nicki Minaj, Lil Baby",2,2022,2,4,1064,0,81350745,81.350745,42,1,26,0,0,120,C#,Minor,84,54,51,47,0,12,40
Forever,Labrinth,1,2019,10,4,3618,0,282883169,282.883169,21,86,138,0,2,80,E,Minor,56,19,46,92,72,11,3
Gospel (with Eminem),"Eminem, Dr. Dre",2,2022,2,4,1040,0,64787943,64.787943,8,0,29,0,0,117,C#,Major,92,62,86,11,0,24,24
NEW MAGIC WAND,"Tyler, The Creator",2,2019,5,16,4708,0,461437791,461.437791,13,7,55,0,1,140,F,Minor,62,46,73,10,0,67,11
Adore You,Harry Styles,1,2019,12,6,13454,1,1439191367,1439.191367,246,71,519,2,5,99,G#,Major,68,57,77,2,0,10,5
La Santa,"Daddy Yankee, Bad Bunny",2,2020,2,29,4890,20,759208783,759.208783,52,42,100,0,0,93,C#,Major,74,59,87,3,0,8,5
Something In The Way - Remastered 2021,Nirvana,1,1991,9,24,9514,0,368646862,368.646862,45,27,"1,197",0,43,106,G#,Major,44,8,20,74,42,11,3
Sweetest Pie,"Dua Lipa, Megan Thee Stallion",2,2022,3,11,3501,0,299634472,299.634472,69,2,51,11,0,124,G,Major,81,68,63,17,0,10,22
Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",2,2022,3,4,6111,4,756907987,756.907987,185,40,492,9,35,95,G#,Major,76,96,70,18,0,33,4
Envolver,Anitta,1,2021,11,11,4673,2,546191065,546.191065,123,113,180,1,4,92,E,Minor,81,40,73,15,0,9,8
Starlight,Dave,1,2022,3,3,1856,3,229473310,229.47331,29,40,31,1,1,124,G,Major,95,36,37,35,0,10,28
Hati-Hati di Jalan,Tulus,1,2022,3,3,200,2,202677468,202.677468,12,4,0,0,0,72,F#,Major,64,76,44,70,9,12,4
"I'm Tired - From ""Euphoria"" An Original HBO Series",Labrinth,1,2022,2,4,1888,0,121913181,121.913181,26,1,58,0,0,71,,Minor,28,26,20,19,0,30,3
Yo Voy (feat. Daddy Yankee),Zion & Lennox,1,2004,5,4,2954,2,527033089,527.033089,18,82,0,0,5,95,A#,Major,81,56,70,4,0,5,24
"Residente: Bzrp Music Sessions, Vol. 49","Residente, Bizarrap",2,2022,3,3,461,0,94616487,94.616487,7,11,13,0,0,71,C#,Minor,59,70,74,56,0,11,40
Jordan,Ryan Castro,1,2021,4,30,2844,2,394030335,394.030335,29,2,35,1,0,180,A#,Minor,80,71,68,6,0,10,37
Nail Tech,Jack Harlow,1,2022,2,18,2939,0,193443895,193.443895,42,0,24,0,0,150,E,Minor,65,11,58,0,0,12,9
DARARI,Treasure,1,2022,2,15,328,0,182978249,182.978249,10,21,7,0,9,85,,Major,72,55,64,49,0,7,4
Ya No Somos Ni Seremos,Christian Nodal,1,2022,2,18,866,16,319757142,319.757142,27,84,32,7,11,140,G,Major,59,73,45,44,0,34,3
Thinking with My Dick,"Kevin Gates, Juicy J",2,2013,7,16,1550,0,109091573,109.091573,0,0,14,0,0,81,,Major,77,68,70,6,0,17,20
Freaky Deaky,"Tyga, Doja Cat",2,2022,2,25,1729,0,153240879,153.240879,26,1,19,0,0,104,D,Minor,80,24,65,2,0,9,4
this is what falling in love feels like,JVKE,1,2021,9,3,2005,0,346127840,346.12784,16,5,43,0,7,129,B,Major,42,33,44,62,0,8,6
La Zona,Bad Bunny,1,2020,2,29,1188,0,312622938,312.622938,13,1,15,0,1,94,C#,Minor,76,81,80,20,0,25,4
Bohemian Rhapsody - Remastered 2011,Queen,1,1975,10,31,40112,3,2197010679,2197.010679,321,162,"5,691",8,17,71,,Minor,41,23,40,27,0,30,5
Hope,XXXTENTACION,1,2018,3,16,3659,0,1200808494,1200.808494,11,10,267,0,7,146,A,Minor,59,23,46,66,0,15,6
Levitating,Dua Lipa,1,2020,3,27,9833,0,797196073,797.196073,233,82,531,1,1,103,F#,Minor,69,90,88,5,0,29,8
Wake Me Up - Radio Edit,Avicii,1,2013,1,1,50887,34,1970673297,1970.673297,315,160,"6,284",1,46,124,D,Major,53,66,78,0,0,16,5
"jealousy, jealousy",Olivia Rodrigo,1,2021,5,21,3257,0,665765558,665.765558,10,0,70,0,0,164,A#,Minor,70,71,58,24,0,7,13
Demasiadas Mujeres,C. Tangana,1,2020,10,8,2226,0,339473453,339.473453,36,2,11,0,14,126,A,Minor,67,37,46,13,0,10,39
Something Just Like This,"The Chainsmokers, Coldplay",2,2017,2,22,23375,21,2204080728,2204.080728,336,188,"2,692",3,30,103,B,Minor,61,47,65,3,0,17,4
Closer,"The Chainsmokers, Halsey",2,2016,5,31,28032,0,2591224264,2591.224264,315,159,"2,179",0,44,95,G#,Major,75,64,52,41,0,11,3
O.O,NMIXX,1,2022,2,22,290,0,135444283,135.444283,9,66,10,0,0,200,B,Minor,39,28,77,4,0,6,29
Somebody That I Used To Know,"Gotye, Kimbra",2,2011,1,1,42798,0,1457139296,1457.139296,217,136,"6,508",1,,129,,Major,86,75,52,54,0,10,4
Tom's Diner,"AnnenMayKantereit, Giant Rooks",2,2019,6,28,2605,0,236872197,236.872197,15,48,50,0,3,98,F#,Minor,68,33,43,38,0,36,14
First Class,Jack Harlow,1,2022,4,8,8737,0,694525298,694.525298,163,32,137,15,12,107,G#,Major,91,32,56,3,0,11,10
Plan A,Paulo Londra,1,2022,3,23,1105,0,240661097,240.661097,32,0,19,0,0,174,,Major,58,56,83,5,0,7,4
Fuera del mercado,Danny Ocean,1,2022,2,17,2499,21,421365166,421.365166,68,24,43,1,0,92,G#,Major,45,27,67,32,0,13,14
When You're Gone,Shawn Mendes,1,2022,3,31,2092,0,255120451,255.120451,75,11,44,0,14,147,F,Major,60,58,69,2,0,58,4
In My Head,Lil Tjay,1,2022,4,1,1185,0,190981339,190.981339,21,0,31,0,0,143,C#,Major,68,41,55,16,0,10,12
Wait a Minute!,Willow,1,2015,1,11,11985,0,924193303,924.193303,79,80,250,3,10,101,D#,Minor,76,63,71,3,0,10,3
LOVE DIVE,IVE,1,2022,4,5,753,8,305771063,305.771063,28,124,13,0,1,118,C#,Minor,70,54,71,0,0,33,4
Pantysito,"Feid, Alejo, Robi",3,2022,3,18,2995,0,273005485,273.005485,49,17,30,0,0,98,G,Minor,83,63,74,14,0,16,6
Chance,Paulo Londra,1,2022,4,6,225,0,89566512,89.566512,11,0,7,0,0,138,C#,Minor,72,22,46,24,0,9,6
Cool for the Summer,Demi Lovato,1,2015,1,1,9243,0,677389855,677.389855,155,5,577,0,6,114,F,Minor,59,30,62,1,0,8,4
psychofreak (feat. WILLOW),"Camila Cabello, Willow",2,2022,4,7,918,0,75476209,75.476209,24,0,52,0,0,180,G,Minor,63,45,64,34,0,9,8
Angel Baby,Troye Sivan,1,2021,9,9,1959,9,408843328,408.843328,52,25,32,0,10,145,B,Major,56,41,57,1,0,13,3
Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",3,2022,3,31,859,0,178512385,178.512385,14,0,11,0,0,82,A#,Major,79,48,84,13,0,21,23
Right On,Lil Baby,1,2022,4,8,1116,0,101780047,101.780047,31,9,15,0,1,166,D,Major,70,22,61,2,0,10,34
That's Hilarious,Charlie Puth,1,2022,4,8,686,2,146363130,146.36313,11,6,12,0,15,108,F#,Major,71,55,44,74,0,11,6
Soy El Unico,Yahritza Y Su Esencia,1,2022,3,25,226,0,126443991,126.443991,5,0,4,0,1,84,E,Minor,71,63,45,45,0,11,3
Falling,Harry Styles,1,2019,12,13,7556,0,1023187129,1023.187129,124,24,254,0,8,110,E,Major,57,6,27,84,0,9,3
Sigue,"Ed Sheeran, J Balvin",2,1996,11,24,1370,0,106933107,106.933107,46,8,60,0,0,88,G,Major,89,59,64,5,0,19,7
Fim de Semana no Rio,teto,1,2022,3,30,315,2,139193812,139.193812,27,2,31,0,0,119,C#,Minor,87,28,50,12,0,10,10
MANIAC,Stray Kids,1,2022,3,18,651,0,212234990,212.23499,6,188,20,0,0,120,C#,Major,58,71,80,15,0,7,41
There's Nothing Holdin' Me Back,Shawn Mendes,1,2016,9,23,12382,0,1714490998,1714.490998,229,57,"1,370",2,71,122,D,Major,86,97,80,36,0,9,6
IDGAF (with blackbear),"Blackbear, BoyWithUke",2,2022,3,18,625,0,197643795,197.643795,10,2,13,0,1,98,F,Major,78,83,75,41,0,27,8
Golden,Harry Styles,1,2019,12,13,8429,1,807015863,807.015863,85,24,200,0,2,140,E,Minor,45,25,84,21,0,13,6
Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",3,2013,1,1,52898,0,933815613,933.815613,203,1,"8,215",0,0,116,F#,Minor,79,87,81,4,0,10,4
Ain't Shit,Doja Cat,1,2021,6,25,3436,0,499710590,499.71059,32,6,46,0,1,124,D#,Major,86,62,49,51,0,35,21
Still Life,BIGBANG,1,2022,4,5,181,0,53909146,53.909146,16,14,7,0,0,118,G#,Major,68,24,58,44,0,6,3
Photograph,Ed Sheeran,1,2014,6,20,18778,3,2236667932,2236.667932,228,105,"2,453",0,84,108,E,Major,61,20,38,61,0,10,5
Love Yourself,Justin Bieber,1,2015,11,9,22730,5,2123309722,2123.309722,289,87,"2,430",0,36,100,E,Major,61,53,38,84,0,28,44
N95,Kendrick Lamar,1,2022,5,13,5542,0,301242089,301.242089,52,16,65,0,206,140,D#,Minor,81,39,66,38,0,12,14
About Damn Time,Lizzo,1,2022,4,14,9021,0,723894473,723.894473,242,49,272,21,24,109,A#,Minor,84,72,74,10,0,34,7
Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",3,2022,5,13,4627,0,237351106,237.351106,38,13,32,0,0,101,C#,Minor,78,40,74,36,0,17,27
Un Ratito,Bad Bunny,1,2022,5,6,1112,6,417230415,417.230415,7,30,13,1,1,93,,Minor,79,22,55,31,0,12,5
United In Grief,Kendrick Lamar,1,2022,5,13,2575,0,156898322,156.898322,4,5,12,0,51,87,G#,Major,52,32,83,24,0,17,43
Father Time (feat. Sampha),"Kendrick Lamar, Sampha",2,2022,5,13,3107,0,127309180,127.30918,4,0,22,0,0,153,A#,Minor,55,50,78,19,0,11,35
Yo No Soy Celoso,Bad Bunny,1,2022,5,6,1179,0,313113297,313.113297,7,21,11,0,0,142,,Major,87,93,59,28,0,17,5
Rich Spirit,Kendrick Lamar,1,2022,5,13,3486,0,173702135,173.702135,20,10,33,0,0,96,A#,Minor,85,41,43,39,0,12,21
Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",2,2022,5,12,2942,0,271666301,271.666301,42,28,43,0,0,125,,Major,50,39,78,4,0,11,33
Me Fui de Vacaciones,Bad Bunny,1,2022,5,6,1443,0,305650299,305.650299,9,11,22,1,0,85,A#,Major,71,43,65,23,0,9,5
Silent Hill,"Kendrick Lamar, Kodak Black",2,2022,5,13,3028,0,123216717,123.216717,22,0,23,0,0,140,C#,Minor,92,78,57,46,0,14,9
La Corriente,"Tony Dize, Bad Bunny",2,2022,5,6,1796,8,479655659,479.655659,8,25,18,1,0,196,B,Minor,66,58,79,23,0,22,20
Count Me Out,Kendrick Lamar,1,2022,5,13,2729,0,126191104,126.191104,3,7,13,0,1,134,G,Major,78,51,43,69,0,14,9
Andrea,"Buscabulla, Bad Bunny",2,2022,5,6,1195,0,344055883,344.055883,8,30,13,1,1,103,C#,Minor,80,45,62,76,0,10,38
Dos Mil 16,Bad Bunny,1,2022,5,6,892,3,338422004,338.422004,10,24,11,0,0,130,C#,Major,82,50,67,12,0,13,5
We Cry Together,"Kendrick Lamar, Taylour Paige",2,2022,5,13,1635,0,68895644,68.895644,4,1,6,0,0,108,B,Major,65,52,69,31,0,8,36
Savior,"Kendrick Lamar, Sam Dew, Baby Keem",3,2022,5,13,2291,0,86176890,86.17689,9,0,8,0,0,123,G#,Major,61,66,71,53,0,32,46
Un Coco,Bad Bunny,1,2022,5,6,1029,28,403231558,403.231558,5,28,9,0,0,152,B,Major,84,74,69,21,0,18,6
Worldwide Steppers,Kendrick Lamar,1,2022,5,13,1480,0,61739839,61.739839,1,0,5,0,0,72,A#,Minor,56,56,47,76,0,8,36
Aguacero,Bad Bunny,1,2022,5,6,829,0,283359161,283.359161,4,15,10,0,0,121,F#,Minor,86,67,65,42,0,35,7
Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",3,2022,5,13,2308,0,76831876,76.831876,7,0,7,0,0,138,D#,Minor,57,71,82,19,0,15,29
Un Verano Sin Ti,Bad Bunny,1,2022,5,6,1004,1,283332261,283.332261,8,12,9,0,0,188,F,Minor,50,41,50,69,0,12,6
ULTRA SOLO,"Polima WestCoast, Pailita",2,2022,2,14,1367,0,307752576,307.752576,48,4,34,1,0,110,C#,Major,80,26,85,23,0,11,21
Callaita,"Bad Bunny, Tainy",2,2019,5,31,9539,15,1304313953,1304.313953,162,116,355,7,0,176,D,Major,61,24,62,60,0,24,31
Dua Lipa,Jack Harlow,1,2022,5,6,1992,0,150500965,150.500965,35,0,3,0,0,158,B,Major,83,41,65,0,10,11,8
Agosto,Bad Bunny,1,2022,5,6,897,0,246127838,246.127838,6,20,8,0,0,115,C#,Minor,85,72,58,9,0,49,12
House Of Memories,Panic! At The Disco,1,2016,1,15,2948,0,582863434,582.863434,10,2,150,0,0,110,B,Minor,51,48,82,0,0,5,3
Mr. Morale,"Kendrick Lamar, Tanna Leone",2,2022,5,13,1860,0,58687425,58.687425,1,0,3,0,0,174,A,Major,73,26,54,30,0,34,32
That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,2022,4,29,802,0,212109195,212.109195,16,81,23,0,0,130,E,Major,91,91,96,3,0,3,9
In The Stars,Benson Boone,1,2022,4,29,2224,8,382199619,382.199619,48,40,87,1,210,78,A#,Major,36,30,54,34,0,14,5
Rich - Interlude,Kendrick Lamar,1,2022,5,13,1103,0,41210087,41.210087,0,0,0,0,0,104,G,Major,44,74,42,88,0,9,9
Stefania (Kalush Orchestra),KALUSH,1,2022,3,10,555,0,53729194,53.729194,10,4,4,0,0,105,D,Major,83,32,82,14,0,12,4
Thousand Miles,The Kid Laroi,1,2022,4,22,2050,0,244741137,244.741137,52,9,46,0,1,81,G,Major,38,20,66,9,0,9,8
Crown,Kendrick Lamar,1,2022,5,13,1493,0,42485571,42.485571,2,0,10,0,0,170,C#,Minor,37,14,24,80,0,11,4
Auntie Diaries,Kendrick Lamar,1,2022,5,13,1545,0,37778188,37.778188,1,0,4,0,0,78,G,Major,43,60,38,76,1,48,38
PUFFIN ON ZOOTIEZ,Future,1,2022,4,29,2350,0,254218729,254.218729,28,42,23,0,0,125,G#,Major,88,28,66,6,0,13,31
Mirror,Kendrick Lamar,1,2022,5,13,1929,0,53603447,53.603447,2,0,4,0,0,92,E,Minor,66,29,65,23,0,8,7
Beautiful Girl,Luciano,1,2022,4,22,710,4,160035717,160.035717,16,11,18,0,0,140,B,Minor,84,61,42,31,0,9,9
"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",2,2022,4,25,928,0,164163229,164.163229,19,0,7,0,0,96,,Major,61,32,90,25,0,10,9
Savior - Interlude,Kendrick Lamar,1,2022,5,13,1194,0,37091576,37.091576,0,0,3,0,0,118,F,Minor,66,83,43,84,0,19,19
Pasoori,"Shae Gill, Ali Sethi",2,2022,2,6,349,6,284249832,284.249832,10,22,3,0,0,92,B,Minor,71,67,60,7,0,6,4
Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",2,2022,5,13,1890,0,33381454,33.381454,3,0,2,0,0,140,G#,Minor,49,50,37,87,0,11,35
Where Did You Go?,"MNEK, Jax Jones",2,2022,1,26,4531,0,300983101,300.983101,135,74,119,1,18,127,A#,Major,77,53,78,19,0,29,4
I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",2,2022,5,6,1657,0,121077868,121.077868,15,3,3,0,0,96,B,Major,71,37,52,62,0,11,36
Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",2,2022,4,29,1351,0,106919680,106.91968,26,1,17,0,0,150,G#,Minor,82,82,66,13,0,11,6
ZOOM,Jessi,1,2022,4,13,608,0,136996305,136.996305,5,29,14,0,0,100,F#,Major,87,46,60,1,0,13,16
SloMo,Chanel,1,2021,12,24,1211,0,65719930,65.71993,31,0,19,0,2,105,C#,Minor,73,59,81,13,0,9,6
FEARLESS,LE SSERAFIM,1,2022,5,2,629,0,229497852,229.497852,18,75,9,0,0,104,G,Major,86,43,62,5,0,13,14
10 Things I Hate About You,Leah Kate,1,2022,3,23,1301,0,185550869,185.550869,23,1,15,0,0,154,G#,Major,54,45,79,1,0,17,5
SPACE MAN,Sam Ryder,1,2022,2,22,1329,0,54682594,54.682594,42,51,32,0,0,80,B,Major,47,33,83,18,0,10,5
With you,"HA SUNG WOON, Jimin",2,2022,4,24,343,2,240580042,240.580042,4,35,11,1,1,150,D#,Major,53,14,43,64,0,13,3
Iris,The Goo Goo Dolls,1,1998,3,31,13101,9,1284942608,1284.942608,137,5,582,0,0,156,B,Minor,32,49,72,0,0,9,4
The Heart Part 5,Kendrick Lamar,1,2022,5,8,2939,0,71423324,71.423324,29,0,30,0,0,98,G#,Minor,76,79,81,18,0,6,34
San Lucas,Kevin Kaarl,1,2019,11,7,407,1,244891912,244.891912,5,0,5,0,0,92,G,Major,58,27,36,86,0,9,3
Good Looking,Suki Waterhouse,1,2017,10,20,2264,0,184706613,184.706613,11,6,25,0,1,150,E,Major,37,27,56,8,0,13,3
Flowers,Lauren Spencer Smith,1,2021,8,9,801,0,184826429,184.826429,42,9,24,1,1,138,D#,Major,70,31,44,84,0,9,39
Yet To Come,BTS,1,2022,6,10,829,0,302006641,302.006641,32,110,26,0,0,172,C#,Major,56,68,89,4,0,33,19
Run BTS,BTS,1,2022,6,10,736,0,330881149,330.881149,5,132,17,0,3,77,G#,Major,72,70,82,2,0,4,17
Music For a Sushi Restaurant,Harry Styles,1,2022,5,20,4449,1,334733572,334.733572,80,11,66,0,1,107,B,Major,72,36,72,26,6,11,4
